Course Subject,Course Number,Course Name,Course Description,See Also
ANTH,277,(also listed as SOCI 277),"Prerequisite: See N.B. number (3). This course explores the contemporary intersection of economic, societal, and ecological dynamics in capitalist societies while providing students with tools to understand and explain the historical embeddedness of these processes. Offering a comprehensive introductory view of these issues, the course deploys a multidisciplinary socio-anthropological approach that also incorporates insight from geography, environmental sciences, and political science.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,285,(also listed as HIST 285/POLI 285/SOCI 285),<b><i>                         Introduction to Law and Society</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,298,Selected Topics in Anthropology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,299,Selected Topics in Anthropology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,301,History of Anthropological Thought,"Prerequisite: See N.B. number (1). This course provides students with a historical overview of anthropological theory. Through the study of original theoretical and ethnographic texts, students engage with the interplay between theory and ethnography and recognize the continued relevance of canonical debates to the contemporary discipline.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,302,"Art, Aesthetics, and Anthropology","Prerequisite: See N.B. number (1). This course examines the relationship between art and society. It is mainly concerned with analyzing how art may function as a means of signifying and perpetuating a given social order. Examples of artistic practice are drawn from diverse North and South American, African, and Melanesian cultures.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,303,(also listed as SOCI 303),<b><i>                         Indigenous Resurgence</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,305,Culture and History,"Prerequisite: See N.B. number (1). This course analyzes some of the ways “history” has been understood both in our own and other cultures, including history as legitimating charter, as repeating cycle, as a scientific inquiry, as a series of unique events, and as a basis for ethical judgments.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,307,Understanding Myths,"Prerequisite: See N.B. number (1). This course presents a survey of current anthropological theories of the nature and function of myths. The course also analyzes competing interpretations of some classic Western myths, and concludes with an examination of mythmaking in contem­porary Western culture.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,315,Field Research,Prerequisite: See N.B. number (1). This course provides the opportunity to study and practise qualitative research methods as they are used by anthropologists. Students learn systematic procedures for the collection of primary data using methods that include participant-observation and formal and informal interviewing.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,319,(also listed as SOCI 319),"Prerequisite: See N.B. numbers (1) and (3). This course provides a comprehensive introduction to the main environmental issues and dilemmas affecting contemporary societies around the world, as well as the necessary sociological and anthropological tools to understand and tackle these challenges.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,322,(also listed as SOCI 322),<b><i>                         Popular Culture in the Middle East</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
